transformer_id,region_id,capacity_kva,installation_date,last_maintenance_date,failure_count,health_score
501543,102,250,2012-11-23,2025-06-05,0,100.0
501544,104,250,2010-07-12,2024-11-23,2,74.67
501545,104,1000,2011-09-18,2025-01-29,2,84.11
501546,113,100,2014-08-25,2025-03-12,2,75.29
501547,106,160,2023-11-26,2025-09-15,2,89.64
501548,117,100,2020-11-25,2024-10-31,2,85.98
501549,124,160,2016-04-25,2025-07-31,2,78.09
501550,111,25,2006-10-15,2025-07-15,0,100.0
501551,115,500,2013-10-07,2025-11-06,2,87.61
501552,125,25,2006-10-20,2025-10-21,0,100.0
501553,118,25,2015-04-19,2024-07-31,2,76.46
501554,102,250,2014-11-14,2024-10-25,3,76.42
501555,104,1000,2019-10-23,2026-05-10,2,76.35
501556,102,250,2012-12-25,2025-01-29,2,82.01
501557,109,500,2022-06-14,2025-05-03,2,80.27
501558,101,500,2009-03-16,2025-05-29,1,93.93
501559,107,250,2015-08-18,2024-09-13,1,94.61
501560,109,500,2022-09-26,2024-10-24,3,82.15
501561,106,1000,2019-12-08,2025-12-27,2,71.99
501562,124,25,2012-09-02,2026-01-25,1,90.52
501563,107,250,2007-04-02,2026-01-13,2,77.99
501564,103,250,2019-10-22,2026-01-07,2,89.67
501565,116,25,2015-02-17,2024-12-17,3,83.51
501566,119,160,2008-04-05,2024-07-12,0,100.0
501567,101,1000,2020-03-19,2026-02-20,2,83.57
501568,121,63,2018-01-15,2026-04-09,2,79.38
501569,122,250,2021-05-23,2024-10-23,1,90.5
501570,109,1000,2024-07-26,2024-11-16,4,48.93
501571,108,1000,2015-02-19,2024-10-11,3,81.15
501572,114,1000,2009-07-13,2025-02-05,1,89.84
501573,113,160,2024-07-01,2025-03-04,2,76.51
501574,112,100,2023-05-25,2026-02-22,0,100.0
501575,117,25,2021-01-05,2025-03-21,0,100.0
501576,116,1000,2006-09-02,2025-10-25,5,51.45
501577,123,25,2020-06-15,2026-05-18,2,80.5
501578,122,63,2018-07-24,2025-06-08,8,8.64
501579,124,160,2019-04-14,2025-11-09,1,88.41
501580,123,63,2024-01-30,2025-03-21,4,69.29
501581,120,160,2023-12-02,2025-04-18,3,55.63
501582,101,25,2023-12-04,2026-01-23,1,90.59
501583,119,100,2021-09-24,2025-10-30,3,64.04
501584,114,63,2023-12-06,2025-01-15,4,70.85
501585,117,100,2015-01-11,2026-01-23,1,94.32
501586,101,25,2025-03-09,2025-03-06,5,69.84
501587,103,500,2021-02-04,2025-12-31,4,77.0
501588,104,500,2009-02-03,2024-07-16,4,76.71
501589,116,500,2021-11-12,2025-12-04,0,100.0
501590,109,25,2010-08-20,2025-06-07,2,70.57
501591,101,100,2017-03-12,2025-10-20,3,72.25
501592,108,25,2018-11-05,2026-05-28,2,85.43
501593,107,1000,2014-04-15,2025-06-28,0,100.0
501594,123,1000,2018-08-29,2024-07-24,1,88.53
501595,108,500,2008-07-01,2025-11-01,4,46.35
501596,107,160,2011-01-26,2024-10-15,1,91.9
501597,119,100,2015-04-29,2025-03-26,3,69.85
501598,114,100,2014-02-11,2025-06-29,0,100.0
501599,109,160,2022-07-15,2024-12-16,2,83.13
501600,117,500,2012-02-10,2025-11-05,3,79.84
501601,103,100,2015-12-21,2025-04-01,2,86.18
501602,113,63,2008-03-14,2026-06-02,3,58.18
501603,104,63,2020-06-05,2025-08-12,5,67.87
501604,123,63,2017-11-21,2025-02-09,4,58.17
501605,106,63,2013-10-20,2025-09-15,2,74.43
501606,112,250,2024-12-14,2025-04-26,0,100.0
501607,124,25,2019-11-09,2025-12-08,0,100.0
501608,124,63,2011-05-13,2025-02-28,2,87.91
501609,114,100,2010-05-10,2024-12-18,2,86.11
501610,122,63,2020-08-16,2025-11-26,1,86.97
501611,112,1000,2014-06-27,2025-06-19,2,74.9
501612,117,500,2023-08-30,2025-12-01,5,43.18
501613,124,500,2007-04-19,2024-12-08,2,79.72
501614,114,25,2012-11-24,2025-05-20,2,83.82
501615,111,160,2008-11-25,2026-02-20,4,71.22
501616,103,100,2019-04-19,2025-01-23,2,71.35
501617,121,63,2012-11-23,2025-07-04,3,62.17
501618,102,25,2018-01-02,2026-04-26,2,71.01
501619,108,1000,2013-03-10,2026-02-25,1,94.16
501620,120,63,2025-02-26,2024-09-11,3,84.24
501621,106,160,2016-07-01,2024-07-07,3,58.76
501622,102,500,2020-05-18,2026-02-14,3,82.8
501623,124,25,2008-01-14,2025-07-29,1,94.44
501624,104,25,2022-04-29,2024-10-20,2,80.11
501625,112,63,2023-07-11,2025-04-27,4,41.38
501626,120,63,2019-03-25,2025-03-29,4,78.85
501627,101,250,2013-06-23,2025-01-26,4,65.28
501628,120,63,2018-10-16,2025-08-12,0,100.0
501629,116,25,2017-11-17,2025-01-28,1,93.42
501630,122,160,2019-04-16,2025-02-19,0,100.0
501631,110,1000,2008-09-05,2025-12-14,2,71.49
501632,122,1000,2011-04-12,2025-02-19,1,93.64
501633,111,100,2023-08-15,2026-06-02,1,87.82
501634,114,500,2014-10-31,2025-03-05,3,83.62
501635,101,500,2018-11-25,2026-05-23,1,89.42
501636,124,100,2022-11-12,2024-08-20,3,62.22
501637,106,250,2018-10-20,2024-07-10,3,78.41
501638,121,63,2019-10-05,2025-04-03,3,56.98
501639,124,1000,2013-05-16,2025-07-25,2,71.71
501640,109,1000,2017-03-05,2025-02-19,3,79.35
501641,112,160,2007-06-14,2025-01-30,2,79.89
501642,112,100,2023-11-15,2024-10-09,0,100.0
501643,117,100,2006-10-11,2024-12-03,1,91.81
501644,104,250,2021-01-23,2024-09-23,1,94.85
501645,101,1000,2024-08-16,2024-12-07,2,80.89
501646,122,63,2007-04-03,2024-06-10,1,91.02
501647,113,1000,2025-01-09,2025-08-01,1,86.24
501648,105,250,2020-10-09,2025-04-19,3,59.79
501649,105,63,2016-07-19,2025-06-28,2,84.96
501650,122,1000,2016-02-03,2024-06-15,4,64.4
501651,109,63,2015-01-06,2025-10-23,4,54.43
501652,115,500,2021-12-18,2025-07-15,1,94.91
501653,104,500,2010-11-08,2025-07-27,1,93.79
501654,115,100,2008-07-31,2025-10-25,0,100.0
501655,113,25,2018-02-11,2025-12-12,2,80.0
501656,105,1000,2006-07-11,2025-03-11,1,87.99
501657,105,1000,2015-05-09,2025-07-20,2,76.53
501658,102,100,2021-05-03,2025-08-12,2,83.01
501659,118,250,2013-08-11,2024-12-06,3,65.45
501660,113,100,2013-11-02,2025-08-25,1,85.33
501661,106,1000,2021-08-16,2026-05-23,2,78.6
501662,124,160,2022-01-05,2024-08-14,4,68.17
501663,125,25,2018-09-28,2025-03-24,0,100.0
501664,110,160,2011-06-13,2026-04-05,1,94.29
501665,121,100,2010-01-16,2024-08-15,2,84.6
501666,112,100,2007-08-27,2025-04-08,1,91.12
501667,116,25,2021-05-10,2024-12-05,2,83.17
501668,115,100,2010-02-07,2024-09-07,3,83.25
501669,115,1000,2007-11-26,2025-08-18,6,10.81
501670,114,25,2012-12-30,2025-06-15,2,80.47
501671,117,250,2022-12-10,2026-02-05,0,100.0
501672,109,25,2007-01-24,2026-05-16,2,87.83
501673,118,500,2014-09-05,2025-08-02,1,88.02
501674,113,100,2016-10-31,2025-05-25,2,73.15
501675,122,250,2019-09-17,2024-10-15,2,83.65
501676,101,1000,2023-01-17,2025-12-02,1,94.88
501677,115,160,2008-04-26,2025-11-24,4,70.16
501678,119,160,2019-02-08,2024-07-01,2,89.81
501679,102,500,2013-10-14,2025-11-13,1,91.46
501680,125,63,2010-02-25,2025-12-25,2,72.63
501681,119,100,2007-11-24,2024-09-28,4,41.63
501682,113,63,2014-03-23,2025-07-10,2,77.31
501683,121,250,2014-12-03,2026-02-16,1,91.57
501684,118,250,2009-05-10,2024-08-09,2,89.44
501685,123,1000,2011-03-26,2024-07-02,1,86.32
501686,115,160,2011-07-10,2026-01-08,3,73.65
501687,114,250,2024-04-10,2025-12-18,1,94.41
501688,116,500,2023-08-07,2024-08-02,3,74.69
501689,107,1000,2009-08-14,2025-11-27,2,84.59
501690,115,63,2018-06-17,2026-01-05,6,45.41
501691,109,250,2021-11-23,2024-12-30,6,15.32
501692,125,100,2024-11-26,2025-05-25,3,56.49
501693,121,25,2016-01-10,2024-12-16,0,100.0
501694,123,100,2011-07-28,2025-03-12,5,44.56
501695,107,500,2015-10-01,2026-01-14,0,100.0
501696,115,1000,2012-01-08,2025-08-11,2,76.23
501697,109,100,2011-11-02,2024-08-21,1,93.45
501698,124,63,2009-06-22,2024-12-22,2,71.34
501699,120,100,2025-03-23,2024-09-12,1,92.86
501700,119,160,2013-06-05,2024-09-17,1,92.76
501701,104,1000,2016-03-08,2024-06-20,2,87.39
501702,116,160,2014-08-03,2025-05-21,2,84.31
501703,105,500,2023-01-11,2025-08-16,0,100.0
501704,116,25,2010-07-24,2024-08-09,0,100.0
501705,105,63,2012-11-09,2025-08-16,2,74.87
501706,125,500,2016-01-02,2024-08-28,0,100.0
501707,104,100,2022-10-17,2025-09-17,1,91.64
501708,111,100,2020-05-26,2024-09-30,1,86.31
501709,112,63,2012-02-13,2026-06-03,3,80.83
501710,108,63,2022-11-09,2025-11-07,6,36.38
501711,124,250,2018-10-23,2025-05-28,3,57.7
501712,119,250,2018-10-16,2025-11-01,1,85.11
501713,120,500,2019-05-06,2026-02-13,5,39.95
501714,101,1000,2008-10-27,2025-08-13,0,100.0
501715,101,250,2016-04-15,2025-04-29,1,86.12
501716,120,250,2009-07-02,2024-09-10,1,90.39
501717,120,100,2023-07-11,2024-09-04,1,93.49
501718,122,25,2008-04-20,2025-04-07,1,85.1
501719,101,250,2018-04-04,2026-05-03,2,86.7
501720,119,1000,2016-05-23,2024-11-24,3,62.29
501721,120,500,2010-01-01,2026-05-30,1,92.04
501722,109,1000,2007-11-01,2026-01-30,3,78.46
501723,118,1000,2021-12-12,2024-09-02,5,49.27
501724,105,100,2008-04-01,2024-11-10,2,80.57
501725,123,25,2018-03-31,2024-10-15,3,68.73
501726,113,100,2011-06-30,2025-07-17,3,73.23
501727,118,160,2020-11-28,2025-05-29,4,43.76
501728,121,500,2021-09-22,2025-12-21,3,77.51
501729,118,100,2012-01-04,2024-12-28,1,91.44
501730,116,500,2018-05-23,2024-10-13,2,87.49
501731,107,160,2015-03-27,2025-04-28,1,89.52
501732,122,25,2015-09-26,2025-11-04,6,41.72
501733,122,1000,2022-03-29,2026-05-31,5,56.89
501734,101,1000,2018-07-06,2026-04-01,1,85.75
501735,106,63,2018-02-05,2024-08-21,0,100.0
501736,101,500,2018-08-04,2025-10-04,2,74.53
501737,106,1000,2012-06-28,2024-10-14,1,87.56
501738,111,63,2022-07-15,2024-10-30,1,93.69
501739,116,500,2013-10-14,2024-12-10,3,69.44
501740,118,63,2008-09-14,2025-11-30,0,100.0
501741,117,1000,2025-03-19,2024-11-13,1,87.54
501742,119,25,2015-07-02,2025-03-31,3,84.53
501743,118,500,2006-12-17,2024-11-23,3,66.19
501744,124,160,2008-04-26,2025-11-23,2,72.26
501745,108,25,2019-02-21,2025-05-04,4,50.06
501746,117,160,2021-04-30,2025-12-19,2,74.42
501747,117,1000,2016-05-22,2026-03-29,4,53.35
501748,105,1000,2009-09-30,2025-05-08,1,92.75
501749,112,160,2021-04-23,2026-01-21,1,90.73
501750,114,1000,2022-10-17,2025-05-16,3,69.71
501751,109,100,2025-01-11,2024-12-05,1,85.8
501752,114,63,2021-08-02,2024-11-08,1,95.0
501753,122,500,2008-01-07,2025-03-19,4,71.3
501754,122,250,2013-09-23,2025-04-13,2,82.05
501755,121,1000,2009-11-27,2024-08-12,1,91.81
501756,102,100,2023-11-02,2025-07-26,1,93.47
501757,119,160,2017-02-26,2025-12-05,3,77.13
501758,122,250,2025-05-16,2026-03-10,1,89.85
501759,121,160,2016-06-08,2025-05-19,4,72.34
501760,104,160,2024-08-09,2024-09-22,3,74.94
501761,122,160,2020-07-02,2025-02-11,2,76.39
501762,121,63,2015-08-17,2024-06-13,1,85.6
501763,118,25,2012-07-25,2025-06-28,5,42.38
501764,124,100,2015-08-10,2025-07-03,2,79.68
501765,114,500,2012-04-03,2024-11-16,1,94.21
501766,120,500,2016-07-03,2025-11-08,1,90.3
501767,121,250,2024-01-03,2024-11-05,2,72.25
501768,112,250,2023-07-24,2024-11-16,6,36.0
501769,105,160,2016-04-29,2025-07-02,4,72.21
501770,107,25,2022-03-04,2026-04-29,2,85.5
501771,118,1000,2020-05-04,2026-03-09,0,100.0
501772,105,25,2008-10-09,2024-09-22,0,100.0
501773,117,160,2009-06-18,2024-06-18,1,94.74
501774,113,63,2021-01-04,2025-09-23,1,85.78
501775,121,1000,2018-08-23,2026-01-01,1,85.29
501776,118,25,2021-06-09,2024-11-01,2,83.77
501777,103,25,2022-01-29,2025-10-22,3,65.51
501778,120,25,2008-04-30,2025-09-03,3,66.83
501779,103,500,2009-09-10,2026-01-15,2,87.28
501780,113,100,2013-06-11,2024-07-12,3,66.8
501781,115,250,2017-07-10,2026-03-13,1,86.38
501782,119,25,2020-09-16,2024-09-06,5,53.58
501783,107,25,2018-03-23,2024-08-02,0,100.0
501784,113,500,2017-10-03,2025-12-21,3,56.17
501785,103,63,2011-11-11,2024-08-27,1,90.43
501786,116,500,2013-06-03,2024-08-29,2,86.11
501787,121,100,2010-04-04,2024-07-26,2,78.77
501788,113,500,2015-06-20,2025-11-16,3,61.59
501789,120,63,2020-12-02,2025-11-11,2,77.48
501790,107,25,2024-11-30,2025-01-07,5,38.76
501791,102,500,2007-10-16,2025-12-29,0,100.0
501792,106,63,2015-04-15,2025-04-11,2,87.23
501793,121,100,2014-07-18,2026-01-18,3,80.55
501794,125,100,2022-07-13,2025-09-06,0,100.0
501795,101,63,2007-08-26,2025-02-17,2,80.86
501796,124,250,2009-07-20,2025-01-01,0,100.0
501797,119,250,2014-10-14,2025-08-28,3,71.5
501798,122,25,2008-10-27,2024-12-09,0,100.0
501799,108,63,2010-04-23,2024-09-22,1,92.51
501800,125,25,2024-10-10,2025-07-30,1,92.37
501801,107,500,2019-05-06,2025-12-15,5,54.03
501802,103,160,2009-01-03,2025-08-08,4,48.81
501803,101,500,2007-07-03,2025-04-04,3,79.81
501804,113,25,2014-10-04,2025-08-24,2,83.55
501805,118,25,2011-03-08,2026-04-01,1,90.59
501806,121,25,2025-06-01,2024-08-18,1,86.68
501807,117,25,2011-05-25,2025-08-01,3,76.86
501808,109,160,2009-02-25,2025-09-21,2,73.15
501809,117,160,2008-12-09,2024-06-11,2,88.05
501810,124,63,2021-02-02,2025-11-11,2,71.45
501811,110,1000,2019-03-07,2025-07-02,1,91.27
501812,124,160,2010-04-26,2026-03-26,2,80.41
501813,106,160,2020-06-15,2025-02-18,0,100.0
501814,102,100,2010-09-05,2025-01-26,3,74.52
501815,108,1000,2013-04-28,2024-10-17,1,88.65
501816,125,100,2015-07-06,2024-09-04,3,69.21
501817,121,500,2023-07-01,2024-08-18,2,77.32
501818,102,500,2011-03-24,2025-01-09,5,43.61
501819,124,250,2025-03-04,2026-02-10,0,100.0
501820,106,160,2020-12-17,2024-08-01,0,100.0
501821,112,63,2013-01-01,2025-06-25,2,74.83
501822,110,63,2008-11-24,2026-02-03,2,72.34
501823,123,160,2008-10-12,2025-06-05,3,81.88
501824,119,63,2017-11-13,2026-02-28,4,44.32
501825,114,100,2018-06-03,2025-12-23,3,84.4
501826,120,160,2016-08-31,2026-04-07,1,86.87
501827,104,160,2024-01-22,2025-07-02,3,62.66
501828,120,160,2017-11-16,2024-08-03,3,66.52
501829,104,500,2010-07-08,2025-09-23,1,94.37
501830,104,250,2019-10-30,2024-08-15,2,74.28
501831,107,160,2007-06-07,2025-04-29,3,79.06
501832,122,25,2007-09-21,2025-11-23,2,71.16
501833,102,160,2007-08-21,2024-08-23,1,91.72
501834,123,63,2021-03-22,2024-06-15,1,92.42
501835,110,250,2017-06-05,2025-08-08,3,70.24
501836,117,63,2019-10-14,2025-12-24,2,84.43
501837,117,25,2014-11-12,2025-01-04,2,89.39
501838,112,1000,2018-05-28,2025-01-05,2,85.04
501839,107,25,2013-12-03,2025-08-08,1,92.86
501840,104,250,2013-03-25,2025-08-23,0,100.0
501841,103,160,2010-06-04,2024-11-30,2,81.71
501842,101,1000,2012-03-13,2025-10-26,2,70.78
501843,109,500,2019-03-27,2025-06-20,4,47.64
501844,125,1000,2009-03-07,2025-03-22,2,78.92
501845,120,100,2021-04-10,2026-01-23,0,100.0
501846,117,500,2022-04-22,2026-05-29,2,80.34
501847,117,1000,2018-01-23,2024-06-27,3,79.87
501848,112,250,2014-04-19,2025-12-23,0,100.0
501849,120,1000,2015-10-15,2026-04-22,0,100.0
501850,102,63,2009-06-10,2025-11-11,0,100.0
501851,105,160,2017-05-09,2024-08-07,1,86.18
501852,121,100,2009-05-22,2025-04-10,2,73.58
501853,103,25,2007-03-15,2025-07-19,0,100.0
501854,117,25,2020-09-07,2024-07-05,1,89.01
501855,102,63,2011-09-14,2025-10-10,3,76.83
501856,106,63,2024-11-05,2026-06-03,2,75.25
501857,117,1000,2007-03-15,2024-08-27,0,100.0
501858,125,100,2021-07-22,2024-11-04,1,89.08
501859,110,25,2011-07-09,2025-04-14,1,90.06
501860,124,100,2015-07-26,2025-02-11,1,89.5
501861,119,160,2009-10-06,2025-02-17,1,88.79
501862,123,500,2007-02-02,2025-11-09,1,92.05
501863,103,25,2023-04-28,2026-02-24,1,89.15
501864,123,500,2024-04-22,2024-06-26,5,53.92
501865,115,100,2022-05-13,2025-02-18,0,100.0
501866,101,100,2015-06-13,2025-10-18,4,78.6
501867,116,500,2023-01-03,2026-04-14,2,78.13
501868,119,25,2022-05-02,2025-12-02,4,53.49
501869,104,500,2021-07-19,2025-09-24,1,89.57
501870,113,100,2016-02-07,2024-11-21,4,42.48
501871,118,250,2023-04-13,2025-11-08,4,50.35
501872,112,25,2016-04-02,2024-11-09,1,85.74
501873,102,25,2021-02-27,2026-05-06,0,100.0
501874,105,25,2012-08-12,2026-05-26,2,73.65
501875,102,500,2013-02-13,2025-10-31,3,58.87
501876,101,250,2011-05-06,2026-04-21,1,85.25
501877,121,500,2013-10-09,2025-07-04,0,100.0
501878,116,25,2008-03-08,2026-03-05,1,86.0
501879,112,250,2006-08-23,2024-12-18,2,83.16
501880,120,500,2015-11-29,2025-06-18,2,75.0
501881,107,63,2013-08-20,2025-06-13,1,86.9
501882,117,25,2016-01-23,2026-05-02,3,70.27
501883,117,25,2007-08-23,2024-10-19,3,73.14
501884,119,160,2025-05-15,2024-09-13,3,57.14
501885,101,25,2009-07-20,2025-06-06,3,72.27
501886,103,1000,2023-01-20,2025-04-23,2,79.23
501887,118,160,2019-04-13,2025-04-09,3,84.85
501888,123,63,2010-10-04,2025-11-16,6,61.61
501889,112,100,2012-02-09,2025-10-23,2,74.9
501890,108,1000,2025-01-27,2024-12-17,3,83.07
501891,107,160,2019-12-07,2026-01-06,2,89.0
501892,111,25,2016-04-04,2025-10-03,1,85.9
501893,110,250,2025-01-10,2025-12-06,1,92.87
501894,105,1000,2011-02-26,2026-05-29,4,40.56
501895,105,160,2022-10-21,2024-07-22,0,100.0
501896,120,160,2008-03-28,2026-02-10,3,68.97
501897,105,63,2012-11-06,2026-04-21,1,90.68
501898,108,100,2007-08-26,2024-11-18,1,92.62
501899,113,250,2008-09-03,2025-02-03,2,82.83
501900,101,250,2017-11-14,2025-12-05,3,59.56
501901,104,63,2008-10-17,2024-12-29,4,77.15
501902,108,500,2009-07-26,2026-06-10,1,94.35
501903,103,500,2009-02-21,2025-01-02,3,73.06
501904,122,25,2019-09-23,2025-01-18,1,88.98
501905,116,25,2018-04-14,2025-07-03,2,75.32
501906,110,63,2013-06-07,2026-03-26,3,69.61
501907,120,500,2013-08-21,2024-09-01,2,80.63
501908,103,1000,2017-10-31,2026-03-25,3,59.55
501909,112,25,2018-09-22,2025-04-05,2,75.04
501910,112,160,2010-02-27,2024-12-30,0,100.0
501911,103,1000,2022-02-24,2025-12-22,4,41.13
501912,107,250,2014-09-01,2024-10-10,0,100.0
501913,124,1000,2018-05-29,2025-07-02,0,100.0
501914,108,160,2012-03-14,2024-11-23,3,55.03
501915,123,25,2012-03-13,2025-04-20,2,82.85
501916,105,63,2010-04-30,2024-07-18,3,80.35
501917,105,100,2013-07-01,2025-10-01,1,90.98
501918,107,160,2010-09-15,2025-04-08,1,91.94
501919,112,1000,2023-11-29,2025-06-16,2,70.56
501920,121,100,2012-11-07,2024-08-08,0,100.0
501921,101,100,2014-01-31,2024-07-05,4,65.98
501922,113,63,2010-09-01,2026-06-10,4,77.13
501923,104,100,2008-08-13,2025-06-03,4,65.66
501924,121,1000,2010-07-10,2024-06-20,4,67.49
501925,115,100,2013-05-16,2024-07-30,1,88.25
501926,121,160,2023-05-05,2026-06-09,1,91.69
501927,105,500,2019-08-23,2026-06-01,3,65.9
501928,112,250,2018-06-08,2025-08-06,1,93.1
501929,115,160,2008-04-05,2026-03-03,0,100.0
501930,117,63,2015-01-17,2025-10-07,2,71.05
501931,107,250,2019-11-09,2025-01-04,2,86.41
501932,110,250,2020-04-27,2026-05-15,2,84.43
501933,115,63,2023-06-12,2025-11-11,1,86.01
501934,113,63,2021-02-10,2025-12-09,0,100.0
501935,123,160,2012-12-05,2025-09-05,4,47.6
501936,112,160,2011-11-07,2026-05-01,3,58.38
501937,107,160,2008-06-22,2025-11-23,0,100.0
501938,106,100,2013-04-11,2026-01-28,2,77.58
501939,115,250,2024-09-19,2025-04-05,5,66.97
501940,101,1000,2021-03-05,2024-07-21,2,85.19
501941,110,500,2007-03-14,2025-12-05,1,90.01
501942,123,160,2013-05-02,2026-03-01,1,94.24
501943,125,160,2024-07-17,2024-11-12,1,89.71
501944,125,100,2022-02-02,2024-07-29,1,90.45
501945,118,250,2020-05-04,2024-12-25,0,100.0
501946,106,250,2013-11-19,2024-07-31,2,89.42
501947,115,250,2014-04-19,2026-04-03,4,61.39
501948,109,1000,2015-04-28,2024-09-16,3,61.16
501949,103,160,2007-06-12,2025-02-25,2,80.66
501950,101,250,2022-08-21,2024-12-07,1,93.39
501951,108,250,2020-12-14,2025-02-28,2,73.27
501952,112,1000,2013-10-09,2024-08-17,4,48.31
501953,110,25,2009-04-26,2026-03-12,3,78.68
501954,117,100,2020-12-06,2024-12-02,2,89.63
501955,103,1000,2008-10-15,2024-12-06,1,93.55
501956,104,100,2017-12-02,2025-12-22,2,79.91
501957,110,160,2018-07-17,2024-11-27,2,80.41
501958,124,1000,2007-10-23,2024-12-26,2,85.95
501959,103,160,2023-07-01,2024-06-15,1,86.01
501960,105,63,2013-05-04,2026-03-28,1,94.72
501961,109,160,2022-07-20,2025-08-04,1,88.98
501962,116,1000,2015-06-30,2025-02-13,3,72.02
501963,115,160,2010-02-01,2025-07-20,2,77.76
501964,101,500,2015-02-01,2026-01-03,6,28.35
501965,122,250,2010-04-19,2024-08-31,2,81.27
501966,101,100,2016-11-01,2025-03-27,5,45.16
501967,117,250,2020-02-05,2025-08-23,2,79.53
501968,106,63,2022-05-21,2026-01-02,1,92.09
501969,120,500,2010-10-11,2025-02-05,5,71.69
501970,101,250,2021-06-30,2025-07-29,4,79.12
501971,117,250,2019-07-24,2025-04-19,1,86.54
501972,112,25,2022-08-31,2025-03-10,4,50.11
501973,110,160,2024-03-04,2025-07-08,1,85.53
501974,125,250,2011-06-18,2026-03-15,2,74.71
501975,119,500,2018-03-16,2025-08-10,1,91.46
501976,108,100,2007-06-14,2025-12-03,0,100.0
501977,105,250,2014-12-14,2024-07-28,3,63.29
501978,119,100,2017-08-20,2026-03-18,3,83.52
501979,113,160,2014-03-22,2024-10-06,0,100.0
501980,123,63,2011-11-29,2025-05-13,2,70.73
501981,121,250,2014-07-15,2025-08-13,2,72.8
501982,110,500,2014-08-13,2026-06-01,0,100.0
501983,125,100,2019-09-28,2024-09-18,2,83.78
501984,125,160,2012-12-26,2026-03-31,3,76.35
501985,118,250,2018-04-19,2025-11-11,1,92.04
501986,114,1000,2021-11-17,2026-04-13,0,100.0
501987,113,500,2020-02-22,2024-11-27,3,75.02
501988,106,250,2016-12-14,2024-12-08,2,82.52
501989,106,500,2014-02-18,2025-10-11,0,100.0
501990,124,63,2007-06-14,2026-05-26,4,74.21
501991,112,160,2007-12-29,2025-12-25,1,90.57
501992,112,100,2012-09-01,2025-02-25,1,87.81
501993,119,250,2022-07-22,2025-01-26,4,49.63
501994,113,25,2024-12-18,2026-05-14,2,74.35
501995,106,63,2023-11-03,2026-02-05,2,70.44
501996,106,160,2022-02-10,2025-10-09,1,88.24
501997,114,250,2016-02-13,2024-07-26,1,88.23
501998,109,63,2016-12-21,2026-05-12,2,76.48
501999,115,500,2007-06-06,2026-01-18,1,90.04
502000,105,250,2022-11-07,2024-07-28,3,80.08
502001,123,160,2020-02-27,2025-10-18,3,64.24
502002,114,25,2008-12-06,2025-10-24,3,70.58
502003,123,100,2020-12-01,2024-12-04,3,63.0
502004,105,160,2011-01-17,2024-10-25,2,88.1
502005,115,250,2022-07-06,2026-01-23,1,94.82
502006,117,63,2021-12-06,2025-01-06,5,35.73
502007,118,25,2019-04-04,2024-08-21,2,85.8
502008,122,500,2024-02-25,2026-06-05,2,76.09
502009,112,100,2007-01-04,2025-04-26,3,75.63
502010,102,100,2011-12-23,2025-12-25,2,87.69
502011,121,25,2011-12-03,2024-06-11,4,65.19
502012,121,500,2011-05-22,2026-06-04,4,79.28
502013,116,500,2023-10-02,2026-01-10,3,69.53
502014,105,250,2007-08-22,2026-02-24,3,70.85
502015,109,25,2006-10-01,2026-05-13,1,86.02
502016,104,63,2010-06-15,2025-10-30,5,57.96
502017,119,1000,2008-03-28,2025-06-16,2,81.26
502018,107,160,2015-11-06,2026-04-20,1,89.54
502019,122,160,2021-08-11,2024-08-31,2,78.82
502020,110,160,2008-11-06,2024-12-17,2,89.47
502021,112,500,2025-04-17,2024-10-21,3,56.51
502022,120,160,2008-02-14,2026-02-03,3,55.01
502023,119,160,2011-11-06,2024-10-10,1,91.1
502024,110,25,2009-04-17,2026-01-08,2,81.49
502025,101,63,2010-07-31,2025-02-17,1,89.11
502026,119,25,2023-10-17,2026-01-05,1,87.64
502027,119,500,2020-06-26,2024-08-17,5,52.42
502028,112,25,2008-11-13,2025-02-09,3,62.29
502029,115,100,2019-04-02,2024-10-30,4,56.72
502030,105,100,2016-03-24,2025-01-21,1,89.28
502031,102,25,2023-08-29,2025-02-11,3,63.37
502032,109,63,2024-09-11,2025-09-04,0,100.0
502033,116,500,2012-01-05,2024-07-15,0,100.0
